"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"El Salvador","SLV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","2635.55892851633","2744.86031495258","2814.27001991515","2826.71751761787","2847.37491249137","2855.32920414785","2889.20055302018","2988.84995315446","3057.49903754343","3144.51304582458","3162.88113894218","3249.97622719681","3397.58132284178","3507.1051122088","3297.5904933546","2726.99047402981","2529.53307062749","2334.49079391606","2337.03062138796","2336.09662963932","2319.13788628646","2293.21028373305","2320.48659254653","2333.79272032682","2325.78371681416","2406.0482606583","2409.03140237871","2542.90320356931","2654.51628138212","2743.37310152697","2839.20524720509","2831.38760470788","2891.6014444084","2941.94044556596","2981.34172908626","2992.90078888611","2999.3239036229","3028.54620163799","3059.56638685997","3071.5458036898","3140.03296251905","3261.76394112511","3308.04962702608","3364.10043569963","3280.0203884937","3334.93284217063","3447.35013069705","3528.86712432347","3591.4270693819","3636.01031244949","3705.57970353453","3781.37857416592","3846.97393435035","3920.52627751227","3993.52906223341","3632.45388124332","4004.84771839302",
"San Marino","SMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47018.8160330056","49987.094115591","53928.1636439119","54463.3318310142","56761.4756525204","56216.4414479941","57604.4987566962","59432.0222322292","60080.3234980309","61604.150419893","65163.0506550807","64056.8965928279","56716.9427086407","52932.428529936","47865.8387130417","43872.9970216466","42925.9977321135","42123.7337658353","42662.9024081737","43359.4372429413","43254.5185234033","43753.8613849829","44552.1819952657","41499.7063932344","",
"Somalia","SOM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","330.418781728644","345.700790560176","386.437816984867","407.425855097205","406.427231255171","425.416599381933","446.854214216182","444.788430749206","446.519444453958",
"Serbia","SRB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2781.24698734754","2958.40080537226","3180.51405384143","3299.26023651515","2999.1693072422","3193.25973660886","3418.79032584137","3640.27586327469","3808.09497743357","4161.59615958364","4404.96088743932","4648.1980879545","4967.6208568509","5270.95953420453","5147.57015594012","5206.08795679218","5354.20165931556","5343.58005298839","5524.96913472342","5462.73603006633","5588.98072768556","5805.89939594274","5959.52267314354","6261.52713908381","6567.90956383791","6549.35006252111","7089.8692168235",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1135.4981707544","1120.16479548766","1160.36419268604","1202.02119307264","1231.29355589975","1258.66093395467","1244.50959753317","1199.39253382735","1204.51394320992","1283.81880436053","1379.05982860755","1448.04541190923","1446.63473951932","1468.9871324456","1542.40951329322","1498.55740447488","1537.2997844847","1537.82050957279","1486.67751920041","1501.8654896349","1514.76593527805","1461.75166588299","1405.32637565285","1331.52260150133","1320.80979368883","1306.67006549041","1294.49434194439","1297.47595595884","1315.4951989994","1312.74866854807","1307.8033629623","1278.539668715","1242.29846488813","1200.5169149556","1181.44097653941","1188.96140843833","1217.1730104943","1237.01362964204","1234.97828013199","1229.02637741898","1239.23345618704","1258.88820919403","1303.44319664281","1321.61508529118","1371.59224725395","1415.69545491855","1461.65088206233","1510.20875582425","1545.55061471684","1549.88682637699","1597.53940542702","1619.56450027089","1619.44319762893","1655.48104319535","1689.4030889342","1691.41056609812","1667.54625285685","1663.421141425","1663.60940507166","1661.91285556288","1587.18385411508","1610.85825530631",
"South Sudan","SSD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310.33248122006","2319.21743832169","2352.41604924738","2169.70592950893","1137.1298304461","1256.44441531085","1274.23961828281","1119.65143716565","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1135.8405620609","1120.46204144839","1160.6861334183","1202.38104188471","1231.66889022506","1259.00174287337","1244.93552784611","1199.81647496953","1204.97487151505","1284.23547554572","1379.49735089636","1448.57305476285","1447.19712110922","1469.60699070518","1542.99513210327","1499.16085862013","1538.03023063337","1538.44953598828","1487.5170219677","1502.86376952097","1515.66707266472","1462.53412326683","1406.08332401776","1332.25407860593","1321.5634813951","1307.51099611935","1295.30920474567","1298.30296075852","1316.34953010712","1313.69419264802","1308.8006153764","1279.54351421609","1243.36304738849","1201.6308123046","1182.51342673313","1189.99168538866","1218.22720238566","1238.17876748686","1236.21997639329","1230.25913864099","1240.45179305263","1260.04107309263","1304.57084209088","1322.63753952963","1372.54850172475","1416.71898611812","1462.74776644911","1511.39877753677","1546.6716024879","1550.96268215995","1598.64861447525","1620.7438143186","1620.60564856484","1656.68326702517","1690.62717869405","1692.67429410075","1668.85078131853","1664.75395118073","1664.95222966645","1663.26466895906","1588.39354172089","1612.05853790382",
"Small states","SST","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7383.557755045","7534.73045115115","7741.87666047255","7987.24391571856","8465.20356978178","8746.57968995683","9409.29003028091","9972.51449021175","10343.0154793674","10197.993264798","10701.7784315191","11158.4543427992","11300.9281145457","11459.3853312276","11630.3405328301","11746.8396782772","11802.9002569122","11744.5973555907","11788.3116102042","11824.4001902857","10960.1743785232","11196.9261923353",
"Sao Tome and Principe","STP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1081.40644894332","1086.91262984523","1135.60232458288","1153.57311436689","1206.09517994411","1281.81804764608","1286.74576468668","1352.82953774788","1348.19057092121","1402.30210156302","1431.06027192227","1445.67978068379","1486.2389914758","1554.04719275694","1584.77565743788","1620.05646100161","1651.01201657277","1667.85791865606","1672.8961550271","1692.21874269843","1690.2633468337",
"Suriname","SUR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3612.21504746483","3682.70764140824","3725.84436640864","3832.94621093991","3976.01642422737","4335.73785530924","5027.34658097306","5481.3721267779","5751.09927718209","5893.80815815649","5981.34397486972","6192.66839060722","6177.64771031183","6116.32399243618","6195.83591685212","6412.42163269969","7001.76042284967","7722.41220316221","8221.65483144453","8155.85845123753","7423.55754284313","7937.09738513807","7587.24363830657","7264.07020592415","7078.37938640639","7143.28904476859","7094.64198112701","6534.26508373924","6901.85517937018","7043.12860199075","6591.93598202569","6641.40729559521","6546.72639037796","6002.9235967608","6106.14966227508","6012.84055463544","5986.84857780618","6245.08313598969","6309.90280812389","6147.47434487609","6202.41625764791","6386.56818177251","6488.41459074634","6816.47170456041","7309.85030834825","7550.37854476163","7895.63475586921","8203.60899269943","8445.36495593168","8600.24662113883","8941.99326323718","9358.02643820068","9502.01779407373","9672.66963656549","9592.51869360504","9168.23715664009","8628.85572645612","8677.78217385552","9020.44078727509","9035.19701402727","7529.61409972682","7204.26665904046",
"Slovak Republic","SVK","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6654.90308150254","6755.59790399043","7146.60143781702","7542.1097867849","8024.38608551621","8484.2193346391","8818.20938555137","8799.8842310099","8914.59754288479","9221.52041691579","9640.86365054421","10177.7197670871","10717.1713123911","11425.8982887223","12395.7501160086","13734.4532787413","14487.7042629324","13679.0821422687","14526.4022501277","14890.3099331824","15066.8908672567","15149.2558010477","15546.8832979361","16342.2162621093","16636.4338068275","17105.6656500949","17730.150113023","18167.4836571189","17360.711193011","17923.1074830321",
"Slovenia","SVN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13276.0730865709","13709.8774257127","14421.5753234248","14927.0344967417","15711.81638306","16240.6568860495","16736.6666048821","17301.9338072883","17803.3779818988","18567.5622059245","19239.3999078218","20280.1519045957","21574.7534360106","22296.7049968231","20428.1698595221","20612.5895305308","20746.988405299","20157.0052544663","19922.474290455","20453.8333877187","20890.1664304173","21541.176421949","22563.7589398118","23476.3698861929","24071.2824401949","22899.360703212","24703.6331735637",
"Sweden","SWE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","16525.3610487407","17382.1380092371","18022.7749590695","18876.3227449503","20013.8211147241","20583.8667315087","20815.227246362","21351.2973543117","22004.1547418406","22944.5496519972","24388.2982101309","24449.8627753744","24935.6623161897","25880.4576182711","26630.7799151019","27202.3438863705","27390.3768576514","26857.5992015998","27248.574338554","28233.2417691962","28654.9710634965","28750.8038276117","29093.1613210421","29632.6983848712","30857.9705441183","31472.5916095749","32244.5427172446","33214.9576323827","33908.7385537576","34577.4837345325","34570.3057339939","33941.9851819102","33352.5383635834","32474.4299146671","33511.6487224481","34648.1189154575","35139.4029916108","36197.6342064807","37737.4622753825","39309.5970016519","41117.1524303504","41601.3076782847","42377.119637975","43194.9261684047","44891.323206397","45990.3743263984","47864.8108642309","49145.1958332412","48544.1158941036","46043.4809449994","48369.9100407876","49539.9726076492","48885.5484179725","49048.8187500238","49855.301012313","51545.4836095322","51955.8610703634","52576.8102821051","52983.0068617482","53490.3518198746","51541.6557289791","53692.527336819",
"Eswatini","SWZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","971.729906645903","1073.59468789258","1099.48731785237","1164.20229043013","1195.04119585957","1320.36286862689","1252.6674381216","1225.73019458884","1202.38700105685","1199.32469240031","1303.81044941856","1444.28682216093","1411.4839236061","1379.6066954419","1414.44939424812","1418.03248931003","1537.99739071066","1703.70187410906","1756.64196797629","1922.03020465163","2258.33708797779","2235.98458245778","2250.27758927999","2266.04198510773","2269.52504988074","2329.72505938317","2371.46404581429","2399.5923096718","2420.60689928575","2456.48185017911","2471.55884093277","2477.48152282401","2572.17765170426","2662.20792283808","2749.30016280485","2902.09907735155","3059.60971283214","3175.22333543037","3179.06429700607","3205.8752163889","3304.43979156321","3356.04383135186","3513.37692394228","3623.66020786012","3629.79901688183","3680.34947283775","3686.21566541655","3724.76190419179","3775.03988118654","3833.24681517956","3723.29614191496","3958.15301413996",
"Sint Maarten (Dutch part)","SXM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32365.115947802","33579.2962311146","35776.3142301702","35011.9665781856","33563.6000709384","33118.7555918907","32274.8905524359","31507.8689258878","29237.8460926268","27093.797137995","","","",
"Seychelles","SYC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3230.76705279536","2987.83925010757","3154.27661923345","3386.77829960264","3498.50197407456","3375.55520606494","3749.98204919568","3677.38840971092","3860.55271859948","3769.79858135904","4009.68399290402","4552.29088141363","4724.24014699018","5073.83076642123","5047.22700152374","5088.58862130394","5798.36556484512","5326.57057620186","6415.43513917014","7365.19122764643","6988.17893150218","6336.55955950891","6228.96777227352","6129.92236018319","6368.63640884972","7020.02905923095","6964.06811725397","6968.5805453337","7317.31029729856","8088.29550697083","8611.78341574277","8732.414815157","9314.93764975922","9688.1559464389","9357.96059469959","9145.25315681656","9455.22422112385","10462.7178349421","11122.2838338989","11110.1120239038","11178.1275626329","10914.7023316881","10714.4384411259","10198.4120827374","9944.47081274834","10789.9394690479","11561.7810095163","12701.6748762937","12154.1211453471","11972.6993236817","12336.3433095759","13663.8409723633","13701.0526050112","14259.7849054245","14672.1633688016","15157.5018256876","15756.7105433899","16267.1714234195","16628.0992022824","16989.9587216467","15544.4638538782","15713.4587057801",
"Syrian Arab Republic","SYR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","559.710572592957","600.850906849482","724.625582468781","640.993545462704","678.104354347172","671.387756509345","599.858208009858","628.187542375872","630.190616258245","723.689929860525","687.018543635916","723.448553608741","878.437693616405","759.902708784056","923.726835442488","1038.75342564159","1127.31016379658","1070.49325556334","1137.99520632968","1109.59767789036","1227.17531985967","1276.31806617598","1265.76415140136","1249.70464503","1114.86328720339","1178.40274774489","1049.62997271653","1033.7894985694","1182.69550330319","990.738787055212","997.586602919604","1043.12070991555","1145.17682455405","1181.79482499916","1232.03339651417","1282.29540859805","1369.28179014057","1398.16105353367","1452.42286392677","1364.56207146842","1340.56018536629","1325.86141942386","1352.63657054585","1422.559987229","1485.56179376924","1532.05643553246","1550.42108626745","1570.89772298148","1578.81183676814","1629.42634211708","1701.45435815672","1773.24826464945","1347.28148158609","1036.58123022297","972.82358074833","979.144438708991","952.151478675699","965.676475234525","988.637160350264","","","",
"Turks and Caicos Islands","TCA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23307.9192412713","22609.7380238783","22413.6795564598","23926.6993347211","26183.8850440535","27637.7590843276","26544.3607110348","27623.6701663883","28693.0613209557","20723.9136883334","20885.0927568137",
"Chad","TCD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","565.352168067178","562.247485710592","580.833655717034","560.349869581417","535.687315433538","528.666717830101","509.476740556083","504.023703207848","492.463980010168","516.169489318103","514.91632884948","492.18768553522","486.224142651505","434.91413403233","445.991275143982","475.63480864686","479.886963756523","481.143600903717","469.824777905521","361.958130398232","333.161613679263","329.45293888548","339.321707816011","383.250007580822","381.221824011707","451.740532496181","420.760187809896","398.146649665746","445.24764226687","452.090097713677","419.446507382423","440.91493479735","461.237916265086","376.506780332201","401.39486870935","393.077944612195","388.438788613585","396.587339008284","409.605338418731","392.488962696778","374.969617693738","403.129702668452","420.815937071809","464.500278806805","597.700378544473","676.162112345863","657.084735947388","655.942567186846","653.87115277921","659.252329507504","724.030585505715","700.662705270942","737.612607850153","753.962623338242","779.846646694773","776.019752284262","704.960071760413","663.164729428375","658.688891935225","660.069928788137","630.56913131474","604.98717240757",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","326.024001028574","282.308802700284","276.777248451264","287.06413122537","310.678577045062","335.405051175817","352.583965849353","338.623735248653","335.396299473996","363.680818202894","401.384288264193","417.085647889674","426.806373681792","451.341059054098","458.590068749927","480.5772678454","485.625967669727","514.093675745715","552.891333224521","582.92186626898","617.472227930222","642.023139332991","671.859748207264","711.798728955653","770.368480149494","818.029892604832","861.827661089691","924.284958055099","996.75359830263","1036.27112820999","1072.44768536389","1140.95555293758","1250.853878492","1373.80275303336","1504.36413864797","1632.30141456312","1758.67683857858","1865.47817537435","1897.82978798752","1997.73991246777","2129.15820105022","2256.78116377341","2417.33699872684","2611.58682236454","2826.92300321977","3084.29831404333","3399.74528597877","3796.14809402239","4093.37339571946","4388.47623490094","4789.60162972055","5164.41920289939","5508.30858847945","5860.42107667052","6218.89442408804","6583.95345551637","6964.95442182809","7375.44069264532","7804.69775307602","8208.50627789744","8274.18099354909","8841.73522426487",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5468.57277670669","5357.66801923631","5037.32851192389","4544.67352438186","4319.95292620739","3939.8082444858","3926.21685013198","3964.48946952371","4077.20748738642","4048.4967920755","4148.91673043675","4459.54443690289","4579.80275305846","4812.99870675795","5108.78660428243","5506.32893168973","5866.65020318063","6319.41297516104","6790.55285898968","7073.73755706545","6717.69631223022","7005.71147468672","7371.75502445444","7586.58929833722","7815.60784248996","7948.63147446459","8019.8978816306","8133.7902757856","8434.37080261649","8692.28866953552","8893.06736337751","8720.45878739239","9296.66688946503",
"Togo","TGO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","339.003440471369","376.207770500624","386.715850047263","401.323202532277","450.290724216143","505.737650084068","532.926099326902","537.564071920144","538.361142182903","570.537255446945","562.648007389288","544.590844757322","569.971786873776","577.515286354532","591.738897162929","592.643101818129","567.771777490654","594.255059938002","645.078199952253","596.371654173774","663.680079278433","620.805782631129","577.357665562038","526.008584058913","535.103342210916","545.357004965749","535.881225560203","521.751378875713","539.963565783596","546.443893788386","531.284570909209","515.453720652177","484.536460312207","402.902331657072","452.971810133987","476.29604854571","503.778656055454","558.593898668595","528.487123791876","524.834709891185","505.500889157222","495.753916986249","501.406487400046","521.691865154924","503.629383287991","467.818848098423","467.614113456536","449.826918078448","455.553295570713","467.904143084232","483.236099457967","500.570522190856","519.321223098392","536.729025460705","553.909505975897","570.909967175308","587.658062724196","598.191423084793","612.785751009321","630.790509572168","626.622055444436","644.065111570424",
"Thailand","THA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","580.670309072123","593.880561566874","619.925662950982","649.725299375503","673.55833572911","707.107927852093","762.595654078627","804.032626502237","844.035992941115","873.328670556525","945.064010240955","963.159087023387","976.202594421008","1046.628466057","1064.41100665571","1088.96577575459","1161.68685003839","1246.47852403778","1344.32196323211","1386.35410202779","1428.13981691102","1482.70886626934","1532.58726324381","1588.56235767454","1649.66353889462","1695.40124016209","1757.03062014774","1889.83193179655","2104.07148393345","2323.29479535126","2546.84684797981","2732.23944322509","2923.54332196648","3136.21587333277","3356.09802262277","3592.50079705725","3753.70213675854","3607.36259451798","3292.01894721037","3403.11495528226","3517.79891401225","3605.36823470443","3795.41072877418","4037.9711348991","4262.51880741681","4412.44429474605","4603.75244734741","4826.87147665486","4884.41778467764","4826.32142717259","5163.59766399834","5182.04236923127","5531.34901941224","5654.28542044534","5685.4021214653","5840.05306687798","6018.177484354","6247.9920783153","6491.33026801857","6612.22739107057","6187.07028885175","6270.42515598046",
"Tajikistan","TJK","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","1443.03472466524","1445.90264222394","1382.34827516747","1525.01205836327","1384.71450570941","1341.51578708452","1219.30926461028","849.684823108389","698.80172388225","541.643270839945","467.343950841285","383.539377321034","384.268697990018","398.709454552601","407.225987004016","434.265232028875","468.175825425424","509.993369774144","556.16767938371","602.326268287297","630.667110844939","661.822478999436","699.294570022615","739.127969666113","751.809395859329","783.376715088062","822.753373003842","864.542997909685","907.212887797609","945.353278490776","978.404981180605","1020.60909678141","1066.39830245955","1119.62648413859","1174.08169248377","1197.90281151256","1279.67028428366",
"Turkmenistan","TKM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2680.90912752539","2902.68331824318","2707.88121860246","3568.41939650698","3309.56701995439","2734.40529963638","2698.64798572059","2175.21092015891","1974.1073233156","2067.31590597959","1803.13218039334","1905.62215522488","2193.87526898506","2288.24453779924","2362.55322723189","2345.02987220851","2397.89638274502","2492.29639820489","2786.77387185253","3056.91687870125","3353.14477357012","3794.92216492063","3968.37300685784","4265.94860108645","4810.89616554033","5249.70414889343","5679.01926861048","6149.42605422093","6432.68532538494","6714.37752125578","7032.45791282766","7349.45910609327","7692.57870654236","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3266.80257060867","3372.13892852558","3417.60191233426","3385.01335279249","3530.75371811497","3627.10119373966","3703.11495562023","3760.26094817519","3925.1805081995","4087.50675471766","4246.61180589025","4431.29970293101","4639.12019674301","4899.16708945697","5098.34969563267","5159.84318634882","5314.97193741103","5441.72049563535","5547.64104895944","5824.02795568761","6092.26793987147","5986.45480466734","5826.85813842717","5579.9112956276","5661.44815367073","5723.91007222607","5825.59386833419","5897.43041435281","5804.50079091898","5791.4062007678","5663.1974788997","5745.89162829107","5800.26963960201","5954.46407435622","6172.91613917223","6111.50104676176","6254.73286828294","6481.69566532181","6546.44674867844","6471.60300421703","6600.82456390967","6523.41487399846","6465.11968986612","6546.55590849009","6817.1725652734","7006.97954002611","7276.93059298743","7581.13690789744","7783.38470504873","7536.15111436631","7952.39417911155","8225.83722643672","8346.87275044543","8498.70005559061","8527.92191981299","8480.62583140115","8381.22873031392","8463.58142829238","8527.48064100545","8508.21751500961","7875.07562491917","8330.93207647638",
"Timor-Leste","TLS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","941.589961365744","1075.03771494373","979.647906096085","933.570698803886","913.4077495705","918.727445317565","862.415914632174","932.614946698346","1020.1040075436","1103.86305473929","1185.6231029648","1234.07822623068","1271.30464876497","1287.26363830035","1321.23580167371","1332.79185551378","1351.92443843477","1285.13987403259","1251.42664522467","1466.81482077183","1587.85715920589","1626.35024049778",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","1711.88036311633","1776.36052374023","1877.15739114889","2018.88610107764","2195.33719553146","2326.88423898571","2448.99605285056","2710.86544089103","2792.05537149985","2894.00888492785","2899.1714113944","3263.18118277348","3190.13839910301","2982.63907554804","2821.91917328303","2577.59502592206","2502.56252770597","2740.2878093001","2797.70857335814","2706.8140801599","2713.13887886933","2577.53652690251","2545.33683310092","2477.03732519868","2455.71347263834","2676.73262921862","2588.75309450157","2660.72946823105","2654.28527289183","2650.11555341463","2672.81601154528","2792.1989673223","2844.34058791471","2978.80021077696","3058.02033676688","3189.77522665203","3222.49736242461","3268.3188760286","3282.73251311365","3474.69199243557","3568.09857133156","3688.96954113833","3847.7635530917","3921.0042133252","3952.64281548277","4087.70030061998","3969.16358195781","4039.18742207664","3982.22466656087","3980.70414610215","3939.38409115992","4080.67347735695","4135.48730029584","4134.98202899403","4122.84000662423","3919.78136565652","4014.67031762065",
"Tonga","TON","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2378.84471242566","2485.7512956345","2532.32446208544","2574.78048658946","2740.63685805304","2793.19831779048","2869.36486833594","2807.21195732931","2810.55110499577","2746.70093692392","2917.56049809666","2920.15972532948","3024.30799613743","3168.02039524851","3393.5151175013","3444.1992671446","3473.56406797864","3543.74976580815","3658.70179002173","3672.40376357206","3789.96165044033","3951.9896578114","4020.14366762728","3898.84051018673","3875.16368596389","3838.74197320679","3816.76499538245","3966.85949028847","3742.04977804776","3769.06951421995","4042.50017824035","4108.38474323618","4160.41585889839","4275.70278428514","4336.23960272654","4604.58863726975","4717.50754686215","4676.77822130352","4652.5885871245","4629.88139082907","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","325.588789830029","332.230195756174","336.295502495831","346.446021724982","365.30797186025","354.988594121208","351.30074539","364.53860875872","372.698657773958","385.415853454752","398.78201253394","392.230455127802","376.511858567303","382.123840507209","382.61146194594","399.748644064283","400.530924086562","415.677785426363","430.769473753106","409.565753745516","425.802207391485","442.513306043777","448.670888784991","467.414286930681","475.853253058384","490.200628444777","502.170227783147","511.672571454173","542.291394543997","558.928892577695","576.194468337004","575.268448808127","595.39628520644","607.945250937129","630.666135044281","660.018475007148","690.361061991761","702.030409000516","726.287388136824","766.513651475928","783.151392839889","803.025256153064","817.058603740099","860.996474491614","909.913881587833","962.154665383495","1018.93028342869","1075.62071486765","1093.93905353577","1152.65037167724","1221.18173297968","1265.88572407249","1317.60223634545","1378.83297272093","1455.27107907492","1543.04813072167","1641.00131099255","1725.62268140468","1813.77782775868","1862.87552681605","1745.19967777997","1869.28334326973",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1135.8405620609","1120.46204144839","1160.6861334183","1202.38104188471","1231.66889022506","1259.00174287337","1244.93552784611","1199.81647496952","1204.97487151505","1284.23547554572","1379.49735089636","1448.57305476285","1447.19712110922","1469.60699070517","1542.99513210327","1499.16085862013","1538.03023063337","1538.44953598828","1487.5170219677","1502.86376952097","1515.66707266472","1462.53412326683","1406.08332401776","1332.25407860593","1321.56348139509","1307.51099611935","1295.30920474567","1298.30296075852","1316.34953010712","1313.69419264802","1308.8006153764","1279.54351421609","1243.36304738849","1201.6308123046","1182.51342673313","1189.99168538866","1218.22720238566","1238.17876748686","1236.21997639329","1230.25913864099","1240.45179305263","1260.04107309263","1304.57084209088","1322.63753952963","1372.54850172475","1416.71898611812","1462.74776644911","1511.39877753677","1546.6716024879","1550.96268215995","1598.64861447525","1620.7438143186","1620.60564856484","1656.68326702517","1690.62717869405","1692.67429410075","1668.85078131853","1664.75395118073","1664.95222966645","1663.26466895906","1588.39354172089","1612.05853790382",
"Trinidad and Tobago","TTO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","4368.2663170759","4884.43656942422","4934.95184632581","5138.43003483109","5465.12862986422","5447.99031208452","5622.89953545105","5700.44677940521","5961.91269057432","6082.94052773683","6243.44164018117","6239.77618195185","6516.03335706097","6530.4083936083","6680.60046524349","6682.40199620444","7012.13231662797","7547.90102092218","8190.83141745879","8365.87388481299","9098.09420479046","9365.68260788548","9564.96622941488","8443.65202004147","7840.85955621379","7420.13490038188","7097.4543593612","6710.45728986436","6395.92786045696","6297.30717942513","6349.08882726691","6504.15655663546","7116.74760671835","7029.79246012503","7246.05242565188","7494.09420240829","8007.38987646512","8594.1174071558","9278.64580104793","10005.5716391332","10668.8107974109","11074.4940909352","11901.1930812494","13552.4211047915","14555.5575208081","15383.2047033523","17334.0724775168","18076.3204357111","18604.1252426798","17699.9326357808","18188.6826454965","18026.0758060053","18150.8243276235","18440.9284102927","18167.3963255909","18383.5386974985","17131.7476090084","16594.1463752913","16408.3842370189","16320.0392755147","15067.7087993444","14877.9654003862",
"Tunisia","TUN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","1067.89679883395","1082.63967040151","1061.62536394208","1146.81049808087","1175.02897688872","1203.07820276139","1301.2209227763","1498.78189152595","1456.48879832981","1539.47877766036","1612.92106181114","1701.00737522456","1719.36989371616","1787.76649700607","1858.98179968815","1945.74029587571","1997.50127545573","1931.8217745024","1964.89636048292","2020.21525194597","2077.74242306164","1996.39926763663","2079.59719721882","2033.6676918408","2023.0120839204","2135.53836550154","2170.12377701956","2288.99918259327","2290.70363134712","2318.1854260324","2331.75397125885","2460.11870835462","2558.69148666611","2648.74398361138","2778.80702858429","2881.28757313986","2964.54003935648","2980.21199067499","3097.1292185825","3264.98234427485","3350.56807438996","3493.63234482086","3690.58766320601","3806.46607434845","3880.85159210181","3954.99230391751","3835.59314411284","3958.58859102281","4015.55466877422","4098.39641155118","4094.84160230737","4095.18090772405","4139.4041532495","4199.65733164725","4208.06617473945","3800.23194276798","3888.72123171442",
